"state","date","year","fatalities","injured","total_victims"
"Alabama","04/07/2009","2009",4,0,4
"Alabama","03/10/2009","2009",10,6,16
"Alabama","01/29/2012","2012",5,0,5
"Alabama","12/28/2013","2013",3,5,8
"Alabama","07/06/2013","2013",0,4,4
"Alabama","06/08/2014","2014",1,4,5
"Alabama","01/12/2014","2014",0,5,5
"Alabama","12/25/2015","2015",0,4,4
"Alabama","11/16/2015","2015",3,1,4
"Alabama","05/24/2015","2015",1,3,4
"Alabama","04/18/2015","2015",0,5,5
"Alabama","12/25/2016","2016",0,4,4
"Alabama","12/23/2016","2016",1,3,4
"Alabama","10/15/2016","2016",0,5,5
"Alabama","08/28/2016","2016",0,5,5
"Alabama","08/27/2016","2016",1,6,7
"Alabama","08/20/2016","2016",5,0,5
"Alabama","05/11/2016","2016",1,4,5
"Alabama","05/06/2016","2016",1,3,4
"Alabama","04/23/2016","2016",3,1,4
"Alabama","04/19/2016","2016",1,4,5
"Alabama","04/16/2016","2016",0,4,4
"Alabama","04/09/2016","2016",0,4,4
"Alabama","03/19/2016","2016",2,2,4
"Alabama","02/20/2016","2016",1,3,4
"Alabama","02/14/2016","2016",0,5,5
"Alabama","12/24/2017","2017",1,4,5
"Alabama","12/23/2017","2017",0,4,4
"Alabama","10/22/2017","2017",2,7,9
"Alabama","09/09/2017","2017",0,4,4
"Alabama","07/03/2017","2017",3,1,4
"Alabama","05/28/2017","2017",0,12,12
"Alabama","04/15/2017","2017",0,6,6
"Alabama","11/25/2018","2018",2,2,4
"Alabama","10/08/2018","2018",0,4,4
"Alabama","09/09/2018","2018",1,4,5
"Alabama","09/02/2018","2018",0,7,7
"Alabama","07/08/2018","2018",0,6,6
"Alabama","07/07/2018","2018",3,2,5
"Alabama","06/19/2018","2018",0,4,4
"Alabama","06/11/2018","2018",0,4,4
"Alabama","04/01/2018","2018",1,4,5
"Alabama","03/07/2018","2018",2,2,4
"Alabama","01/14/2018","2018",1,4,5
"Alabama","01/14/2018","2018",0,4,4
"Alabama","01/07/2018","2018",1,5,6
"Alabama","01/01/2018","2018",1,3,4
"Alabama","12/20/2019","2019",2,2,4
"Alabama","12/04/2019","2019",2,2,4
"Alabama","11/24/2019","2019",1,4,5
"Alabama","09/02/2019","2019",5,0,5
"Alabama","09/01/2019","2019",0,7,7
"Alabama","08/30/2019","2019",0,9,9
"Alabama","08/15/2019","2019",2,3,5
"Alabama","05/18/2019","2019",1,8,9
"Alabama","04/28/2019","2019",0,4,4
"Alabama","03/15/2019","2019",2,4,6
"Alabama","02/22/2019","2019",2,2,4
"Alabama","01/27/2019","2019",0,5,5
"Alabama","09/26/2020","2020",1,3,4
"Alabama","08/22/2020","2020",1,3,4
"Alabama","08/15/2020","2020",2,3,5
"Alabama","08/08/2020","2020",1,5,6
"Alabama","08/01/2020","2020",0,4,4
"Alabama","07/03/2020","2020",1,3,4
"Alabama","06/28/2020","2020",0,7,7
"Alabama","06/21/2020","2020",0,4,4
"Alabama","06/04/2020","2020",7,0,7
"Alabama","05/24/2020","2020",3,1,4
"Alabama","05/11/2020","2020",0,4,4
"Alaska","09/14/2014","2014",0,6,6
"Alaska","11/30/2020","2020",4,0,4
"Alaska","10/07/2020","2020",1,4,5
"Alaska","04/08/2020","2020",0,4,4
"Arizona","05/16/2006","2006",4,0,4
"Arizona","02/21/2006","2006",5,0,5
"Arizona","08/28/2010","2010",5,1,6
"Arizona","01/08/2011","2011",6,13,19
"Arizona","06/02/2011","2011",5,1,6
"Arizona","06/02/2012","2012",4,0,4
"Arizona","05/02/2012","2012",4,0,4
"Arizona","11/10/2013","2013",1,3,4
"Arizona","10/06/2013","2013",0,4,4
"Arizona","05/12/2013","2013",0,5,5
"Arizona","04/14/2013","2013",2,4,6
"Arizona","10/26/2013","2013",4,0,4
"Arizona","04/05/2014","2014",1,3,4
"Arizona","10/25/2015","2015",1,4,5
"Arizona","10/09/2015","2015",1,3,4
"Arizona","05/12/2015","2015",5,0,5
"Arizona","04/27/2015","2015",2,2,4
"Arizona","04/16/2015","2015",5,0,5
"Arizona","03/18/2015","2015",1,5,6
"Arizona","07/04/2016","2016",2,6,8
"Arizona","06/05/2016","2016",2,4,6
"Arizona","02/23/2016","2016",5,0,5
"Arizona","01/30/2016","2016",3,5,8
"Arizona","02/23/2016","2016",4,0,4
"Arizona","10/15/2017","2017",1,3,4
"Arizona","10/07/2017","2017",0,4,4
"Arizona","10/05/2017","2017",4,0,4
"Arizona","07/18/2017","2017",0,4,4
"Arizona","05/21/2017","2017",0,4,4
"Arizona","11/11/2018","2018",3,1,4
"Arizona","07/29/2018","2018",1,4,5
"Arizona","05/30/2018","2018",6,0,6
"Arizona","11/01/2019","2019",0,5,5
"Arizona","04/11/2019","2019",3,2,5
"Arizona","03/24/2019","2019",0,7,7
"Arizona","03/19/2019","2019",2,4,6
"Arizona","01/13/2019","2019",1,5,6
"Arizona","01/03/2019","2019",1,3,4
"Arizona","11/21/2020","2020",1,4,5
"Arizona","11/01/2020","2020",2,2,4
"Arizona","10/16/2020","2020",1,6,7
"Arizona","06/26/2020","2020",0,4,4
"Arkansas","03/24/1998","1998",5,10,15
"Arkansas","11/12/2009","2009",5,1,6
"Arkansas","07/26/2014","2014",1,3,4
"Arkansas","05/03/2014","2014",4,4,8
"Arkansas","08/08/2015","2015",1,11,12
"Arkansas","02/17/2015","2015",1,3,4
"Arkansas","11/02/2016","2016",1,4,5
"Arkansas","09/08/2016","2016",1,4,5
"Arkansas","07/19/2016","2016",0,4,4
"Arkansas","07/01/2017","2017",0,25,25
"Arkansas","05/14/2017","2017",1,6,7
"Arkansas","02/07/2017","2017",1,4,5
"Arkansas","11/16/2018","2018",3,1,4
"Arkansas","10/28/2018","2018",2,2,4
"Arkansas","09/02/2018","2018",0,4,4
"Arkansas","08/27/2018","2018",1,3,4
"Arkansas","04/25/2018","2018",0,4,4
"Arkansas","01/04/2018","2018",1,3,4
"Arkansas","11/30/2019","2019",0,5,5
"Arkansas","11/10/2019","2019",0,4,4
"Arkansas","03/02/2019","2019",1,4,5
"Arkansas","01/15/2019","2019",1,4,5
"Arkansas","01/02/2019","2019",1,3,4
"Arkansas","12/25/2020","2020",5,0,5
"Arkansas","09/19/2020","2020",0,5,5
"Arkansas","09/18/2020","2020",0,4,4
"Arkansas","09/05/2020","2020",0,4,4
"Arkansas","09/03/2020","2020",1,3,4
"Arkansas","09/03/2020","2020",0,4,4
"Arkansas","08/23/2020","2020",0,7,7
"Arkansas","07/26/2020","2020",0,4,4
"Arkansas","07/05/2020","2020",1,3,4
"Arkansas","06/30/2020","2020",0,4,4
"Arkansas","06/27/2020","2020",3,1,4
"Arkansas","06/13/2020","2020",0,4,4
"Arkansas","06/07/2020","2020",0,5,5
"California","05/01/1992","1992",4,10,14
"California","07/01/1993","1993",9,6,15
"California","12/18/1997","1997",5,2,7
"California","01/30/2006","2006",8,0,8
"California","08/23/2006","2006",4,0,4
"California","07/04/2006","2006",4,0,4
"California","11/11/2007","2007",4,0,4
"California","04/10/2007","2007",5,0,5
"California","12/24/2008","2008",9,3,12
"California","11/02/2008","2008",5,0,5
"California","10/05/2008","2008",5,0,5
"California","03/18/2008","2008",4,0,4
"California","02/23/2008","2008",4,1,5
"California","02/07/2008","2008",4,1,5
"California","03/29/2009","2009",5,1,6
"California","03/21/2009","2009",4,1,5
"California","01/27/2009","2009",6,0,6
"California","04/03/2010","2010",4,2,6
"California","10/12/2011","2011",8,1,9
"California","02/11/2011","2011",4,0,4
"California","04/02/2012","2012",7,3,10
"California","12/08/2012","2012",4,2,6
"California","12/02/2012","2012",4,0,4
"California","06/07/2013","2013",6,3,9
"California","11/29/2013","2013",0,4,4
"California","11/25/2013","2013",0,7,7
"California","11/03/2013","2013",1,3,4
"California","11/03/2013","2013",0,5,5
"California","10/27/2013","2013",1,6,7
"California","10/27/2013","2013",0,4,4
"California","10/05/2013","2013",1,12,13
"California","09/20/2013","2013",2,2,4
"California","09/17/2013","2013",2,3,5
"California","08/25/2013","2013",0,4,4
"California","08/17/2013","2013",0,4,4
"California","08/04/2013","2013",3,4,7
"California","07/19/2013","2013",0,4,4
"California","07/17/2013","2013",1,3,4
"California","07/12/2013","2013",1,3,4
"California","07/07/2013","2013",1,4,5
"California","06/27/2013","2013",2,2,4
"California","06/23/2013","2013",1,3,4
"California","06/01/2013","2013",2,2,4
"California","05/24/2013","2013",2,2,4
"California","05/10/2013","2013",3,1,4
"California","05/05/2013","2013",0,5,5
"California","04/10/2013","2013",0,4,4
"California","04/07/2013","2013",1,3,4
"California","03/30/2013","2013",3,2,5
"California","03/17/2013","2013",2,3,5
"California","03/16/2013","2013",0,7,7
"California","03/14/2013","2013",0,4,4
"California","03/13/2013","2013",2,2,4
"California","03/04/2013","2013",1,3,4
"California","02/23/2013","2013",0,4,4
"California","02/19/2013","2013",4,3,7
"California","02/11/2013","2013",1,4,5
"California","02/03/2013","2013",1,3,4
"California","01/21/2013","2013",0,4,4
"California","01/01/2013","2013",1,3,4
"California","05/23/2014","2014",6,13,19
"California","02/20/2014","2014",4,2,6
"California","12/27/2014","2014",1,3,4
"California","12/27/2014","2014",0,4,4
"California","11/26/2014","2014",0,6,6
"California","11/08/2014","2014",0,5,5
"California","11/07/2014","2014",0,4,4
"California","11/07/2014","2014",0,4,4
"California","11/05/2014","2014",0,4,4
"California","10/12/2014","2014",3,1,4
"California","10/04/2014","2014",0,4,4
"California","09/29/2014","2014",0,4,4
"California","09/03/2014","2014",0,6,6
"California","09/02/2014","2014",0,5,5
"California","08/31/2014","2014",0,5,5
"California","08/24/2014","2014",4,5,9
"California","08/17/2014","2014",1,3,4
"California","08/10/2014","2014",0,7,7
"California","08/06/2014","2014",3,1,4
"California","07/14/2014","2014",1,4,5
"California","07/12/2014","2014",3,2,5
"California","07/07/2014","2014",1,4,5
"California","06/29/2014","2014",1,5,6
"California","06/28/2014","2014",0,7,7
"California","06/27/2014","2014",1,3,4
"California","06/22/2014","2014",1,3,4
"California","06/13/2014","2014",3,1,4
"California","06/01/2014","2014",0,4,4
"California","05/31/2014","2014",1,3,4
"California","05/23/2014","2014",4,7,11
"California","05/23/2014","2014",2,2,4
"California","05/17/2014","2014",1,3,4
"California","05/10/2014","2014",1,6,7
"California","04/22/2014","2014",1,3,4
"California","04/05/2014","2014",0,4,4
"California","03/23/2014","2014",0,7,7
"California","03/23/2014","2014",1,3,4
"California","03/08/2014","2014",1,3,4
"California","02/22/2014","2014",0,4,4
"California","02/12/2014","2014",1,3,4
"California","02/12/2014","2014",1,3,4
"California","01/14/2014","2014",0,4,4
"California","05/23/2014","2014",6,14,20
"California","12/02/2015","2015",14,21,35
"California","12/21/2015","2015",0,4,4
"California","12/13/2015","2015",1,3,4
"California","12/13/2015","2015",0,4,4
"California","11/27/2015","2015",2,2,4
"California","11/18/2015","2015",0,5,5
"California","11/06/2015","2015",0,4,4
"California","08/27/2015","2015",2,2,4
"California","08/23/2015","2015",1,7,8
"California","08/15/2015","2015",0,4,4
"California","08/10/2015","2015",0,4,4
"California","07/18/2015","2015",0,4,4
"California","07/18/2015","2015",0,5,5
"California","07/13/2015","2015",0,4,4
"California","07/13/2015","2015",1,4,5
"California","06/10/2015","2015",1,3,4
"California","05/30/2015","2015",0,4,4
"California","05/23/2015","2015",2,2,4
"California","03/17/2015","2015",3,4,7
"California","03/15/2015","2015",0,4,4
"California","03/14/2015","2015",0,4,4
"California","03/04/2015","2015",3,4,7
"California","02/20/2015","2015",0,4,4
"California","02/15/2015","2015",0,5,5
"California","01/26/2015","2015",1,3,4
"California","01/11/2015","2015",0,5,5
"California","01/09/2015","2015",4,0,4
"California","12/12/2016","2016",1,3,4
"California","12/09/2016","2016",0,4,4
"California","12/03/2016","2016",0,6,6
"California","12/01/2016","2016",1,3,4
"California","11/28/2016","2016",0,4,4
"California","11/28/2016","2016",0,4,4
"California","11/13/2016","2016",3,2,5
"California","11/12/2016","2016",1,5,6
"California","11/05/2016","2016",0,8,8
"California","10/29/2016","2016",0,5,5
"California","10/29/2016","2016",0,4,4
"California","10/22/2016","2016",0,7,7
"California","10/18/2016","2016",0,4,4
"California","10/15/2016","2016",4,11,15
"California","10/09/2016","2016",1,3,4
"California","10/01/2016","2016",0,4,4
"California","09/29/2016","2016",1,3,4
"California","09/16/2016","2016",2,2,4
"California","08/17/2016","2016",0,4,4
"California","08/13/2016","2016",0,4,4
"California","08/10/2016","2016",1,3,4
"California","08/07/2016","2016",1,3,4
"California","08/05/2016","2016",2,2,4
"California","07/20/2016","2016",0,4,4
"California","07/16/2016","2016",1,14,15
"California","07/16/2016","2016",0,4,4
"California","07/14/2016","2016",0,4,4
"California","07/05/2016","2016",0,4,4
"California","06/28/2016","2016",1,3,4
"California","06/14/2016","2016",1,3,4
"California","06/13/2016","2016",0,4,4
"California","06/11/2016","2016",1,3,4
"California","06/11/2016","2016",3,2,5
"California","06/06/2016","2016",0,4,4
"California","05/30/2016","2016",0,5,5
"California","05/22/2016","2016",1,3,4
"California","04/29/2016","2016",0,5,5
"California","04/18/2016","2016",1,3,4
"California","04/10/2016","2016",0,4,4
"California","03/12/2016","2016",0,4,4
"California","03/06/2016","2016",1,8,9
"California","02/28/2016","2016",1,3,4
"California","02/19/2016","2016",1,3,4
"California","02/06/2016","2016",1,3,4
"California","01/25/2016","2016",1,4,5
"California","01/23/2016","2016",2,2,4
"California","08/29/2016","2016",4,0,4
"California","11/14/2017","2017",5,10,15
"California","06/14/2017","2017",3,2,5
"California","12/15/2017","2017",0,5,5
"California","11/14/2017","2017",2,2,4
"California","11/14/2017","2017",6,12,18
"California","11/12/2017","2017",0,5,5
"California","11/04/2017","2017",1,3,4
"California","11/03/2017","2017",0,4,4
"California","10/27/2017","2017",0,4,4
"California","10/23/2017","2017",2,3,5
"California","10/12/2017","2017",2,2,4
"California","10/10/2017","2017",0,4,4
"California","09/23/2017","2017",1,4,5
"California","09/03/2017","2017",2,3,5
"California","08/27/2017","2017",1,4,5
"California","08/14/2017","2017",2,2,4
"California","08/13/2017","2017",0,4,4
"California","08/06/2017","2017",0,7,7
"California","08/01/2017","2017",0,7,7
"California","07/19/2017","2017",1,3,4
"California","07/01/2017","2017",0,4,4
"California","06/02/2017","2017",1,3,4
"California","04/30/2017","2017",2,6,8
"California","04/29/2017","2017",1,3,4
"California","04/29/2017","2017",0,5,5
"California","04/29/2017","2017",1,5,6
"California","04/29/2017","2017",0,4,4
"California","04/16/2017","2017",0,4,4
"California","04/15/2017","2017",0,4,4
"California","04/01/2017","2017",0,5,5
"California","03/24/2017","2017",1,4,5
"California","03/04/2017","2017",0,4,4
"California","03/03/2017","2017",0,5,5
"California","02/15/2017","2017",0,4,4
"California","01/20/2017","2017",0,4,4
"California","01/12/2017","2017",2,2,4
"California","01/06/2017","2017",2,2,4
"California","01/04/2017","2017",3,1,4
"California","11/07/2018","2018",12,22,34
"California","09/12/2018","2018",5,0,5
"California","12/08/2018","2018",0,5,5
"California","11/25/2018","2018",0,4,4
"California","11/18/2018","2018",1,4,5
"California","11/02/2018","2018",0,4,4
"California","10/30/2018","2018",2,3,5
"California","10/30/2018","2018",0,5,5
"California","10/29/2018","2018",0,7,7
"California","10/14/2018","2018",2,2,4
"California","10/06/2018","2018",0,6,6
"California","09/30/2018","2018",1,3,4
"California","09/23/2018","2018",1,4,5
"California","09/23/2018","2018",0,4,4
"California","09/02/2018","2018",0,8,8
"California","08/12/2018","2018",4,1,5
"California","08/11/2018","2018",1,4,5
"California","07/31/2018","2018",2,3,5
"California","07/28/2018","2018",2,4,6
"California","07/26/2018","2018",2,2,4
"California","07/05/2018","2018",3,3,6
"California","06/27/2018","2018",1,3,4
"California","06/21/2018","2018",1,3,4
"California","06/20/2018","2018",0,5,5
"California","06/14/2018","2018",0,5,5
"California","06/14/2018","2018",1,4,5
"California","06/10/2018","2018",0,6,6
"California","05/13/2018","2018",2,2,4
"California","05/13/2018","2018",3,2,5
"California","05/07/2018","2018",0,5,5
"California","04/20/2018","2018",1,5,6
"California","04/09/2018","2018",0,4,4
"California","03/21/2018","2018",1,5,6
"California","03/12/2018","2018",0,4,4
"California","01/27/2018","2018",0,5,5
"California","07/28/2019","2019",3,12,15
"California","12/29/2019","2019",0,5,5
"California","12/27/2019","2019",1,3,4
"California","12/25/2019","2019",0,4,4
"California","12/14/2019","2019",0,4,4
"California","11/24/2019","2019",0,6,6
"California","11/23/2019","2019",0,4,4
"California","11/21/2019","2019",0,5,5
"California","11/20/2019","2019",0,4,4
"California","11/17/2019","2019",4,6,10
"California","11/16/2019","2019",6,0,6
"California","11/14/2019","2019",3,3,6
"California","10/31/2019","2019",5,3,8
"California","10/29/2019","2019",3,9,12
"California","09/18/2019","2019",2,2,4
"California","09/14/2019","2019",1,4,5
"California","08/22/2019","2019",0,4,4
"California","08/10/2019","2019",0,4,4
"California","07/25/2019","2019",4,2,6
"California","07/06/2019","2019",0,4,4
"California","07/04/2019","2019",0,4,4
"California","07/04/2019","2019",1,3,4
"California","06/30/2019","2019",0,4,4
"California","06/30/2019","2019",0,5,5
"California","06/23/2019","2019",1,3,4
"California","06/23/2019","2019",5,0,5
"California","06/21/2019","2019",5,0,5
"California","06/21/2019","2019",0,5,5
"California","06/05/2019","2019",0,4,4
"California","05/31/2019","2019",1,3,4
"California","05/26/2019","2019",1,3,4
"California","05/18/2019","2019",1,4,5
"California","05/17/2019","2019",1,3,4
"California","05/14/2019","2019",0,4,4
"California","05/05/2019","2019",0,6,6
"California","05/04/2019","2019",1,4,5
"California","04/27/2019","2019",1,3,4
"California","04/27/2019","2019",0,6,6
"California","04/14/2019","2019",1,3,4
"California","04/14/2019","2019",0,4,4
"California","04/13/2019","2019",0,4,4
"California","04/11/2019","2019",1,4,5
"California","03/24/2019","2019",1,5,6
"California","03/03/2019","2019",0,4,4
"California","02/28/2019","2019",1,3,4
"California","02/03/2019","2019",4,0,4
"California","02/01/2019","2019",0,4,4
"California","01/16/2019","2019",3,1,4
"California","01/04/2019","2019",3,4,7
"California","07/25/2019","2019",4,2,6
"California","12/12/2020","2020",1,3,4
"California","12/05/2020","2020",1,3,4
"California","11/14/2020","2020",2,3,5
"California","10/31/2020","2020",0,4,4
"California","10/31/2020","2020",0,4,4
"California","10/16/2020","2020",2,4,6
"California","10/16/2020","2020",1,3,4
"California","10/03/2020","2020",1,3,4
"California","10/02/2020","2020",0,4,4
"California","09/27/2020","2020",1,3,4
"California","09/15/2020","2020",2,4,6
"California","09/07/2020","2020",7,0,7
"California","09/02/2020","2020",0,4,4
"California","08/24/2020","2020",1,3,4
"California","08/11/2020","2020",0,5,5
"California","08/06/2020","2020",1,3,4
"California","08/04/2020","2020",1,4,5
"California","07/25/2020","2020",0,7,7
"California","07/02/2020","2020",2,3,5
"California","07/01/2020","2020",0,4,4
"California","06/29/2020","2020",0,4,4
"California","06/27/2020","2020",3,4,7
"California","06/26/2020","2020",0,4,4
"California","06/22/2020","2020",0,5,5
"California","06/13/2020","2020",0,5,5
"California","06/10/2020","2020",2,4,6
"California","06/10/2020","2020",1,4,5
"California","06/09/2020","2020",2,3,5
"California","06/06/2020","2020",1,4,5
"California","05/27/2020","2020",0,5,5
"California","05/26/2020","2020",0,5,5
"California","05/18/2020","2020",0,5,5
"California","04/11/2020","2020",0,6,6
"California","04/05/2020","2020",1,3,4
"California","03/08/2020","2020",1,3,4
"California","03/04/2020","2020",1,5,6
"California","02/03/2020","2020",1,5,6
"California","01/31/2020","2020",1,4,5
"California","01/30/2020","2020",0,4,4
"Colorado","12/14/1993","1993",4,1,5
"Colorado","04/20/1999","1999",13,24,37
"Colorado","12/09/2007","2007",4,5,9
"Colorado","07/20/2012","2012",12,70,82
"Colorado","09/15/2013","2013",0,5,5
"Colorado","06/30/2013","2013",0,4,4
"Colorado","11/23/2014","2014",1,4,5
"Colorado","05/04/2014","2014",0,4,4
"Colorado","11/27/2015","2015",3,9,12
"Colorado","11/07/2015","2015",1,3,4
"Colorado","09/07/2015","2015",0,4,4
"Colorado","08/07/2016","2016",2,2,4
"Colorado","06/04/2016","2016",3,1,4
"Colorado","04/24/2016","2016",0,4,4
"Colorado","03/25/2016","2016",0,4,4
"Colorado","12/31/2017","2017",2,6,8
"Colorado","01/15/2017","2017",3,1,4
"Colorado","12/14/2018","2018",1,3,4
"Colorado","11/19/2018","2018",1,4,5
"Colorado","08/31/2018","2018",2,3,5
"Colorado","08/11/2018","2018",1,3,4
"Colorado","07/15/2018","2018",0,4,4
"Colorado","06/14/2018","2018",1,3,4
"Colorado","05/27/2018","2018",1,3,4
"Colorado","02/05/2018","2018",2,4,6
"Colorado","10/06/2019","2019",0,4,4
"Colorado","06/11/2019","2019",0,4,4
"Colorado","05/07/2019","2019",1,8,9
"Colorado","03/10/2019","2019",1,4,5
"Colorado","09/06/2020","2020",0,4,4
"Colorado","08/23/2020","2020",0,6,6
"Colorado","08/16/2020","2020",2,4,6
"Colorado","08/09/2020","2020",0,9,9
"Colorado","08/01/2020","2020",1,4,5
"Colorado","07/26/2020","2020",1,3,4
"Colorado","07/25/2020","2020",2,3,5
"Colorado","06/26/2020","2020",0,5,5
"Colorado","06/05/2020","2020",0,4,4
"Colorado","02/29/2020","2020",0,5,5
"Colorado","01/11/2020","2020",0,5,5
"Connecticut","03/06/1998","1998",5,1,6
"Connecticut","08/03/2010","2010",9,2,11
"Connecticut","12/14/2012","2012",27,2,29
"Connecticut","10/26/2013","2013",1,5,6
"Connecticut","09/10/2013","2013",1,4,5
"Connecticut","07/19/2013","2013",0,4,4
"Connecticut","07/13/2014","2014",0,5,5
"Connecticut","06/11/2015","2015",1,8,9
"Connecticut","05/31/2015","2015",0,5,5
"Connecticut","12/30/2016","2016",2,3,5
"Connecticut","11/12/2016","2016",0,5,5
"Connecticut","08/21/2016","2016",0,13,13
"Connecticut","08/20/2016","2016",0,4,4
"Connecticut","08/18/2016","2016",0,4,4
"Connecticut","06/24/2016","2016",0,5,5
"Connecticut","10/22/2017","2017",0,4,4
"Connecticut","09/23/2017","2017",2,2,4
"Connecticut","06/27/2018","2018",0,4,4
"Connecticut","02/27/2018","2018",0,4,4
"Connecticut","09/01/2019","2019",1,3,4
"Connecticut","06/29/2019","2019",0,4,4
"Connecticut","06/28/2019","2019",0,5,5
"Connecticut","12/20/2020","2020",2,2,4
"Connecticut","09/20/2020","2020",1,3,4
"Connecticut","08/15/2020","2020",1,5,6
"Connecticut","08/04/2020","2020",1,5,6
"Connecticut","06/25/2020","2020",1,3,4
"Connecticut","02/16/2020","2020",1,5,6
"Connecticut","01/27/2020","2020",0,4,4
"D.C.","09/16/2013","2013",12,8,20
"Delaware","12/07/2013","2013",0,4,4
"Delaware","08/10/2013","2013",0,4,4
"Delaware","02/11/2013","2013",3,2,5
"Delaware","06/28/2015","2015",0,6,6
"Delaware","06/14/2016","2016",0,4,4
"Delaware","01/11/2016","2016",1,4,5
"Delaware","07/28/2017","2017",0,4,4
"Delaware","07/09/2018","2018",5,0,5
"Delaware","07/09/2018","2018",4,0,4
"Delaware","05/04/2019","2019",0,4,4
"Delaware","04/07/2019","2019",0,6,6
"Delaware","07/28/2020","2020",2,2,4
"Delaware","07/11/2020","2020",0,5,5
"Delaware","02/10/2020","2020",1,4,5
"District of Columbia","03/30/2010","2010",4,5,9
